2017-06-12 23:07:51	372.12
2017-06-12 23:07:52	372.12
2017-06-12 23:07:54	373.17
2017-06-12 23:07:55	371.91
2017-06-12 23:07:56	372.12
2017-06-12 23:07:57	372.12
2017-06-12 23:07:58	373.17
2017-06-12 23:07:59	372
2017-06-12 23:08:01	372.12
2017-06-12 23:08:13	372.72
2017-06-12 23:08:14	372.72
2017-06-12 23:08:15	372.41
2017-06-12 23:08:16	372.71
2017-06-12 23:08:18	372.72
2017-06-12 23:08:30	372.97
2017-06-12 23:08:34	372.72
2017-06-12 23:08:35	372.72
2017-06-12 23:08:47	372.46
2017-06-12 23:08:58	372.11
2017-06-12 23:09:00	372.11
2017-06-12 23:09:01	372.22
2017-06-12 23:09:02	373.15
2017-06-12 23:09:03	372.21
2017-06-12 23:09:09	372.19
2017-06-12 23:09:11	373.16
2017-06-12 23:09:12	372.22
2017-06-12 23:09:13	372.21
2017-06-12 23:09:14	372.19
2017-06-12 23:09:22	373.24
2017-06-12 23:09:23	373.16
2017-06-12 23:09:35	373.13
2017-06-12 23:09:47	372.17
2017-06-12 23:09:48	372.24
2017-06-12 23:09:49	373.13
2017-06-12 23:09:51	373.32
2017-06-12 23:09:52	372.17
2017-06-12 23:09:53	372.24
2017-06-12 23:09:54	373.27
2017-06-12 23:09:55	373.32
2017-06-12 23:09:57	373.32
2017-06-12 23:09:58	373.27
2017-06-12 23:10:10	374.21
2017-06-12 23:10:22	374.53
2017-06-12 23:10:23	374.79
2017-06-12 23:10:25	374.35
2017-06-12 23:10:26	374.77
2017-06-12 23:10:27	374.53
2017-06-12 23:10:28	374.79
2017-06-12 23:10:29	374.78
2017-06-12 23:10:42	375.56
2017-06-12 23:10:46	375.79
2017-06-12 23:10:47	375.56
2017-06-12 23:10:48	375.79
2017-06-12 23:11:00	376.96
2017-06-12 23:11:02	376.96
2017-06-12 23:11:14	377.82
2017-06-12 23:11:25	377.81
2017-06-12 23:11:26	377.41
2017-06-12 23:11:27	377.41
2017-06-12 23:11:28	377.81
2017-06-12 23:11:30	377.41
2017-06-12 23:11:42	377.18
2017-06-12 23:11:53	377.88
2017-06-12 23:11:54	377.88
2017-06-12 23:12:06	378.07
2017-06-12 23:12:07	377.82
2017-06-12 23:12:09	377.88
2017-06-12 23:12:10	378.07
2017-06-12 23:12:11	377.88
2017-06-12 23:12:12	377.82
2017-06-12 23:12:24	377.82
2017-06-12 23:12:26	376.82
2017-06-12 23:12:27	377.82
2017-06-12 23:12:28	376.81
2017-06-12 23:12:40	377.35
2017-06-12 23:12:41	376.31
2017-06-12 23:12:45	376.36
